video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,publishDayName,durationSecs,tagCount
xf-dywd3zx0,BANGTANTV,Official Trailer | BTS: Burn The Stage,"Episode 1 & 2 release on, March 29th 00:00AM KST, March 28th 08:00AM PST.

""Burn the Stage"" follows the 300-day journey of the band's sold-out world tour, 2017 BTS LIVE TRILOGY EPISODE : THE WINGS TOUR. This show is an intimate, personal portrayal dedicated to each other and to their fans across the globe. It celebrates the triumph of their friendship as they overcome shared hardships, and shows the growth and hard work as BTS continues on the path to grow into fully-fledged artists.

Find other great YouTube Originals here - https://www.youtube.com/youtuberedoriginals","['BTS', 'K-pop', 'Music', 'Suga', 'RM', 'Rap Monster', 'Jimin', 'Jin', 'Jungkook', 'J-Hope', 'Bangtan TV', 'Bangtan', 'Music Documentary', 'Documentary', 'Concert', 'Wings Tour', 'World Tour', 'YouTube', 'YouTube Red', 'YouTube Red Originals', 'Original Series', 'YouTube Red Series', 'YouTube Original Series', 'dream', 'growth', 'passion', 'artist', 'musician']",2018-03-14 12:17:34+00:00,8158254.0,534391.0,,31989.0,PT37S,hd,true,Wednesday,37.0,28
Ip7eVuFxiEE,BANGTANTV,[EPISODE] j-hope 1st mixtape MV Shooting #2,"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2018-03-12 06:00:04+00:00,3784331.0,412718.0,,19752.0,PT13M17S,hd,false,Monday,797.0,17
-viInMgMD3o,BANGTANTV,[EPISODE] j-hope 1st mixtape MV Shooting #1,"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2018-03-10 06:00:07+00:00,2979926.0,428649.0,,16900.0,PT8M36S,hd,false,Saturday,516.0,17
7PQbMLc_sSs,BANGTANTV,[BANGTAN BOMB] The cutest boy in the world is Hawaii-kkojili (suntanned JK in Hawaii) for BTS @VLIVE,"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2018-02-28 05:00:05+00:00,1628231.0,204911.0,,9203.0,PT57S,hd,false,Wednesday,57.0,17
mGUe7pyraO8,BANGTANTV,180111 Jin,,,2018-02-24 13:56:34+00:00,1685340.0,232326.0,,17525.0,PT2M15S,hd,false,Saturday,135.0,0
Zq89pRZqhk0,BANGTANTV,[BANGTAN BOMB] j-hope & Jimin Dancing in Highlight Reel (Focus ver.) - BTS (방탄소년단),"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2018-02-23 06:00:11+00:00,25722682.0,1929335.0,,60449.0,PT1M50S,hd,false,Friday,110.0,17
fcjr0LGB_KE,BANGTANTV,[BANGTAN BOMB] BTS' exciting Game room #4 - BTS (방탄소년단),"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2018-02-18 05:00:05+00:00,4403398.0,411542.0,,26725.0,PT5M6S,hd,false,Sunday,306.0,17
HDPRzJ97Zos,BANGTANTV,[BANGTAN BOMB] BTS' exciting Game room #3 - BTS (방탄소년단),"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2018-02-17 11:00:08+00:00,4357582.0,391035.0,,25793.0,PT6M32S,hd,false,Saturday,392.0,17
xQXuZlD0h_c,BANGTANTV,[BANGTAN BOMB] BTS' exciting Game room #2 - BTS (방탄소년단),"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2018-02-16 06:00:11+00:00,2990286.0,293591.0,,8422.0,PT4M41S,hd,false,Friday,281.0,17
ykZi4U9669A,BANGTANTV,[BANGTAN BOMB] BTS' exciting Game room #1 - BTS (방탄소년단),"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2018-02-15 08:00:04+00:00,5669553.0,500272.0,,14980.0,PT3M54S,hd,false,Thursday,234.0,17
po5QloRlOsM,BANGTANTV,[BANGTAN BOMB] 'MIC Drop' Special Stage (BTS focus) @2017 MBC 가요대제전 - BTS (방탄소년단),"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2018-02-11 06:00:07+00:00,19595926.0,659476.0,,14495.0,PT5M10S,hd,false,Sunday,310.0,17
T-iAqeqwGKU,BANGTANTV,[BANGTAN BOMB] '고민보다 Go' Special Stage (BTS focus) @2017 MBC 가요대제전 - BTS (방탄소년단),"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2018-02-11 05:00:12+00:00,32294002.0,1136559.0,,17791.0,PT3M56S,hd,false,Sunday,236.0,17
aZsNTviNTfU,BANGTANTV,[BANGTAN BOMB] Behind the stage of ‘고민보다Go' (heart ver.) @2017 MBC 가요대제전 - BTS (방탄소년단),"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2018-02-09 11:00:04+00:00,3285242.0,352116.0,,11586.0,PT8M23S,hd,false,Friday,503.0,17
L-e0JW0Vd38,BANGTANTV,171119 제이홉,,,2018-02-08 14:48:05+00:00,1206773.0,231894.0,,26745.0,PT2M6S,hd,false,Thursday,126.0,0
3-FXW0CW_8o,BANGTANTV,[BANGTAN BOMB] V&Jungkook Singing at standby time - BTS (방탄소년단),"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2018-02-04 06:00:07+00:00,6698327.0,755341.0,,52215.0,PT1M21S,hd,false,Sunday,81.0,17
WBa75A4KWtM,BANGTANTV,[BANGTAN BOMB] BTS with Special MC Jin @2017 KBS 가요대축제 - BTS (방탄소년단),"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2018-02-02 12:00:07+00:00,2936115.0,275532.0,,11559.0,PT10M42S,hd,false,Friday,642.0,17
R-ceLUo4fgs,BANGTANTV,[EPISODE] BTS (방탄소년단) @ 2017 SBS 가요대전,"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2018-01-28 06:00:04+00:00,2693456.0,262865.0,,12603.0,PT17M37S,hd,false,Sunday,1057.0,17
floMqK_yHf8,BANGTANTV,[BANGTAN BOMB] 'MIC Drop' Special Stage (BTS focus) @MAMA - BTS (방탄소년단),"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2018-01-27 05:00:00+00:00,20472984.0,986104.0,,38602.0,PT5M12S,hd,false,Saturday,312.0,17
42quUBgexy0,BANGTANTV,[BANGTAN BOMB] V’s Surprise Birthday Party - BTS (방탄소년단),"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2018-01-21 06:00:06+00:00,15481087.0,1138144.0,,34672.0,PT6M36S,hd,false,Sunday,396.0,17
E0rZVPFUeyg,BANGTANTV,[BANGTAN BOMB] Jin’s Surprise Birthday Party - BTS (방탄소년단),"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2018-01-19 11:00:05+00:00,6837749.0,557034.0,,21614.0,PT6M54S,hd,false,Friday,414.0,17
Rbv8x3j72Ss,BANGTANTV,[BANGTAN BOMB] '봄날' Special Stage (BTS focus) @MMA - BTS (방탄소년단),"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2018-01-07 06:10:05+00:00,5842062.0,349393.0,,11222.0,PT4M46S,hd,false,Sunday,286.0,17
TBxS2oIUUqc,BANGTANTV,[BANGTAN BOMB] 'DNA' Special Stage (BTS focus) @MMA - BTS (방탄소년단),"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2018-01-07 06:00:05+00:00,1304133.0,139580.0,,6005.0,PT3M47S,hd,false,Sunday,227.0,17
SjFQifUtOIA,BANGTANTV,[EPISODE] BTS (방탄소년단) @ 2017 MMA,"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2018-01-05 11:00:01+00:00,2705147.0,259623.0,,11908.0,PT22M11S,hd,false,Friday,1331.0,17
47tC_G1DJ7M,BANGTANTV,[BANGTAN BOMB] Happy new year 2018! - BTS (방탄소년단),"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2017-12-31 16:00:17+00:00,2317528.0,335253.0,,29208.0,PT9M7S,hd,false,Sunday,547.0,17
OMjMmULhl_M,BANGTANTV,[EPISODE] BTS (방탄소년단) @ AMAs 2017,"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2017-12-17 10:00:05+00:00,7186584.0,510909.0,,22194.0,PT26M14S,hd,false,Sunday,1574.0,17
c5_LROaHGtw,BANGTANTV,[EPISODE] BTS (방탄소년단) 'MIC Drop' MV Shooting,"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2017-11-29 10:00:03+00:00,10576261.0,842866.0,,20166.0,PT5M57S,hd,false,Wednesday,357.0,17
HQsyxzOCuWA,BANGTANTV,[BANGTAN BOMB] BTS 'MIC Drop' MV reaction - BTS (방탄소년단),"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2017-11-26 07:00:04+00:00,18573205.0,1065515.0,,39043.0,PT13M3S,hd,false,Sunday,783.0,17
1YEXXIWqkMM,BANGTANTV,[PREVIEW] BTS (방탄소년단) 2018 Season’s greetings coming,"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2017-11-15 15:00:10+00:00,4402501.0,465449.0,,14275.0,PT1M47S,hd,false,Wednesday,107.0,17
uZRlC5V6bXI,BANGTANTV,170918 SUGA,"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2017-11-12 13:19:57+00:00,1807762.0,251123.0,,17340.0,PT2M16S,sd,false,Sunday,136.0,17
k0Wi1D7jhWc,BANGTANTV,[Shout-out] 2018학년도 대학수학능력시험을 보는 아미들에게!,"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2017-11-11 10:00:06+00:00,1266508.0,179610.0,,7821.0,PT16S,hd,false,Saturday,16.0,17
SxVZFYbn8p0,BANGTANTV,[BANGTAN BOMB] '고민보다 GO (Halloween ver.)' Behind - BTS (방탄소년단),"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2017-11-09 13:00:01+00:00,35072977.0,1458314.0,,33676.0,PT7M27S,hd,false,Thursday,447.0,17
XrTNLkqGrlc,BANGTANTV,G.C.F in Tokyo (정국&지민),"Golden Closet Film in Tokyo with JM @ 2017

Director JK
Director Of Photography JK
Editor JK
Actor JM

(BGM : There For You - Martin Garrix, Troye Sivan)","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2017-11-08 13:00:13+00:00,34214786.0,2636308.0,,157813.0,PT3M43S,hd,false,Wednesday,223.0,17
eh_c2tK_200,BANGTANTV,[EPISODE] BTS (방탄소년단) ‘Highlight Reel’ sketch,"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2017-11-03 11:00:03+00:00,4083495.0,420879.0,,11866.0,PT3M59S,hd,false,Friday,239.0,17
LVV7oD2Kmsk,BANGTANTV,[BANGTAN BOMB] Jimin’s Surprise Birthday Party - BTS (방탄소년단),"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2017-11-01 12:00:03+00:00,11213951.0,673953.0,,23628.0,PT2M39S,hd,false,Wednesday,159.0,17
xtqyE06wGPM,BANGTANTV,[BANGTAN BOMB] Behind the stage of ‘MIC Drop’ @BTS DNA COMEBACK SHOW - BTS (방탄소년단),"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2017-10-30 09:00:04+00:00,2419080.0,245491.0,,8619.0,PT4M51S,hd,false,Monday,291.0,17
h-tRfjJz0ac,BANGTANTV,[BANGTAN BOMB] Again ‘No More Dream’ 2017! @BTS DNA COMEBACK SHOW - BTS (방탄소년단),"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2017-10-29 05:59:57+00:00,1960634.0,184846.0,,6030.0,PT4M4S,hd,false,Sunday,244.0,17
jG8NHX-W_Cc,BANGTANTV,[BANGTAN BOMB] Behind the stage of ‘고민보다Go’ @BTS DNA COMEBACK SHOW - BTS (방탄소년단),"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2017-10-28 06:00:03+00:00,2669593.0,274252.0,,6878.0,PT4M43S,hd,false,Saturday,283.0,17
Fl54gG0B8I0,BANGTANTV,[BANGTAN BOMB] '고민보다 GO (GOGO)' Dance Practice (Halloween ver.) - BTS (방탄소년단),"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2017-10-27 13:00:00+00:00,239332081.0,5986720.0,,240841.0,PT5M50S,hd,false,Friday,350.0,17
o36fxLf8n1w,BANGTANTV,[BANGTAN BOMB] BTS ‘DNA’ 2x Dance Time @BTS COUNTDOWN - BTS (방탄소년단),"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2017-10-23 10:00:01+00:00,17333356.0,1116978.0,,18292.0,PT2M40S,hd,false,Monday,160.0,17
Nsy1cpJDfBg,BANGTANTV,[PREVIEW] BTS (방탄소년단) 2017 BTS Live Trilogy EPISODE III THE WINGS TOUR in Seoul,"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2017-10-15 15:00:02+00:00,1936514.0,230368.0,,9626.0,PT1M54S,hd,false,Sunday,114.0,17
qGyX3jbVI4Y,BANGTANTV,170902 JIMIN,"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2017-10-13 14:14:33+00:00,1767515.0,243761.0,,20086.0,PT10M23S,sd,false,Friday,623.0,17
EV-NPIGjlMw,BANGTANTV,[BANGTAN BOMB] 'MIC Drop' Special Stage (BTS focus.) @COMEBACK SHOW - BTS (방탄소년단),"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2017-10-07 08:00:02+00:00,9611681.0,476110.0,,11912.0,PT4M2S,hd,false,Saturday,242.0,17
v8fnFZBOnZc,BANGTANTV,[BANGTAN BOMB] 'I NEED U' Stage @COMEBACK SHOW 'BTS DNA' - BTS (방탄소년단),"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2017-10-05 10:00:05+00:00,2389205.0,186817.0,,5208.0,PT3M35S,hd,false,Thursday,215.0,17
QBYbEU0vvwM,BANGTANTV,[BANGTAN BOMB] 'DNA' Special Stage (BTS focus.) @COMEBACK SHOW - BTS (방탄소년단),"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2017-10-05 09:00:03+00:00,26332615.0,728443.0,,11013.0,PT3M56S,hd,false,Thursday,236.0,17
RX5oEl2vpek,BANGTANTV,[EPISODE] BTS (방탄소년단) LOVE YOURSELF 承 'Her' Jacket shooting sketch,"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2017-10-04 07:00:32+00:00,3070767.0,340702.0,,5005.0,PT4M16S,hd,false,Wednesday,256.0,17
rgRDwhO983s,BANGTANTV,[EPISODE] BTS (방탄소년단) 'DNA' MV Shooting,"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2017-10-04 07:00:02+00:00,14940284.0,925072.0,,14783.0,PT3M49S,hd,false,Wednesday,229.0,17
GEIU_7v40Dw,BANGTANTV,[CHOREOGRAPHY] BTS (방탄소년단) 'DNA' Dance Practice,"BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '랩몬스터', 'RapMonster', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2017-09-24 12:50:12+00:00,59608637.0,1771071.0,,58944.0,PT3M45S,hd,false,Sunday,225.0,17
