"","video_id","channelTitle","title","description","tags","publishedAt","viewCount","likeCount","commentCount","duration","definition","caption","publishDayName","durationSecs","tagCount","member"
"1965","Ca4s-zgKs4E","BANGTANTV","[BANGTAN BOMB] Jung Kook's self-cam with seagull in the sea (Jacket Shooting) - BTS (방탄소년단)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-05-15 13:31:26+00:00",898823,100159,2372,"PT1M47S","hd","false","Friday",107,5,"JK"
"1966","-3y_UvLVZec","BANGTANTV","방탄소년단 BTS  2nd MUSTER [ZIP CODE:17520] Invitation to A.R.M.Y","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-05-10 05:09:14+00:00",660714,46438,1861,"PT2M55S","hd","false","Sunday",175,5,"Other"
"1967","UV3vIYdTNIU","BANGTANTV","[BANGTAN BOMB] after KBS Music Bank 1st Place - BTS (방탄소년단)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-05-08 15:59:49+00:00",1553325,100651,4764,"PT6M6S","hd","false","Friday",366,5,"Other"
"1968","oMPRPKjCMQs","BANGTANTV","[BANGTAN BOMB] after M!countdown 1st place T_T - BTS (방탄소년단)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-05-08 05:50:02+00:00",1271978,89677,2961,"PT4M49S","hd","false","Friday",289,5,"Other"
"1969","hvUZb9NT7EY","BANGTANTV","[CHOREOGRAPHY] BTS (방탄소년단) 'I NEED U' Dance Practice","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-05-03 11:00:39+00:00",50596318,1145335,25694,"PT3M34S","hd","false","Sunday",214,5,"Other"
"1970","I_QObBbAYNQ","BANGTANTV","[EPISODE] 방탄소년단 'I NEED U' MV shooting","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-05-02 13:22:21+00:00",7312903,380665,5414,"PT4M13S","hd","true","Saturday",253,5,"Other"
"1971","2bUjRMt9HUY","BANGTANTV","[EPISODE] BTS (방탄소년단) '화양연화pt.1' jacket shooting","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-05-02 12:39:30+00:00",2367341,234465,3054,"PT3M48S","hd","true","Saturday",228,5,"Other"
"1972","e3yjMP_ipkM","BANGTANTV","150309 SUGA","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-04-19 06:04:00+00:00",272978,22681,1111,"PT1M51S","hd","false","Sunday",111,5,"SUGA"
"1973","mccmZGkrU_k","BANGTANTV","[BANGTAN BOMB] BTS rookie Camera Director Jung Kookie :D - BTS (방탄소년단)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-04-18 12:13:40+00:00",1554028,107854,1769,"PT57S","hd","false","Saturday",57,5,"Other"
"1974","fj3-s_V1AB8","BANGTANTV","[BANGTAN BOMB] Only j-hope's New Year's greeting - BTS (방탄소년단)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-04-18 08:25:38+00:00",408508,23567,458,"PT1M21S","hd","false","Saturday",81,5,"J-Hope"
"1975","GpHRW6RMz6Q","BANGTANTV","[BANGTAN BOMB] BTS Multiplication table Game! - BTS (방탄소년단)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-04-09 02:35:02+00:00",619336,40199,968,"PT57S","hd","false","Thursday",57,5,"Other"
"1976","LwJ8lPtPUnI","BANGTANTV","140708 j-hope","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-04-09 02:33:15+00:00",101238,11107,407,"PT2M","hd","false","Thursday",120,5,"J-Hope"
"1977","1YDq17erYeA","BANGTANTV","[BTS in NAVER STAR CAST] Rap Monster with Warren G (3/3)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-04-04 06:37:49+00:00",144990,12576,294,"PT6M3S","hd","false","Saturday",363,5,"RM"
"1978","O3YvFibdGSw","BANGTANTV","[BTS in NAVER STAR CAST] Rap Monster with Warren G (2/3)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-04-04 05:18:22+00:00",179596,12775,313,"PT6M7S","hd","false","Saturday",367,5,"RM"
"1979","7gpXfRwe8wQ","BANGTANTV","[BTS in NAVER STAR CAST] Rap Monster with Warren G (1/3)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-04-04 05:17:19+00:00",231886,16268,404,"PT6M4S","hd","false","Saturday",364,5,"RM"
"1980","Zm4-KJYjb20","BANGTANTV","[EPISODE] Rap Monster 'Do You' MV shooting (BTS members supported RM)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합', '랩몬스터', '랩몬', 'Rapmonster']","2015-04-04 05:14:33+00:00",1168353,109279,1876,"PT3M4S","hd","false","Saturday",184,8,"RM"
"1981","w4d7DtuD4Gw","BANGTANTV","150223 진","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-04-02 12:59:04+00:00",98100,11146,406,"PT3M11S","hd","false","Thursday",191,5,"Jin"
"1982","TfenCTabhDY","BANGTANTV","Rap Monster '농담' MV","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-03-26 15:11:42+00:00",20503378,1192677,47489,"PT3M20S","hd","false","Thursday",200,5,"RM"
"1983","ztX2eyeZsQs","BANGTANTV","방탄소년단 Follow ""Official BTS' Weibo""!","BTS Official Weibo http://weibo.com/BTSbighit

BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-03-24 12:31:13+00:00",214807,14724,600,"PT20S","hd","true","Tuesday",20,5,"Other"
"1984","2ubAHL4DewA","BANGTANTV","150224 랩몬스터","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-03-23 09:57:17+00:00",130992,11455,372,"PT1M46S","sd","false","Monday",106,5,"RM"
"1985","0XAxf8aFtL4","BANGTANTV","Rap Monster 'Do You' MV","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-03-19 15:00:18+00:00",46427401,2268825,104692,"PT3M9S","hd","false","Thursday",189,5,"RM"
"1986","_qB3WnYkg7I","BANGTANTV","150218 제이홉","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-03-19 11:45:17+00:00",251097,19988,909,"PT2M21S","hd","false","Thursday",141,5,"J-Hope"
"1987","inOmCiTAppE","BANGTANTV","[EPISODE] BTS SUGA B-day Present for Fans","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합', '슈가', 'SUGA', '지민', 'JIMIN']","2015-03-19 02:12:07+00:00",912796,57908,2102,"PT12M24S","hd","false","Thursday",744,9,"SUGA"
"1988","Etv1TDuI7UM","BANGTANTV","[BANGTAN BOMB] BTS' rhythmical farce! LOL - BTS (방탄소년단)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-03-16 03:13:01+00:00",5953753,458431,6954,"PT1M32S","hd","false","Monday",92,5,"Other"
"1989","tCUoMU0UwQk","BANGTANTV","[BANGTAN BOMB] V took a A.R.M.Y Bomb(Fan light)! - BTS (방탄소년단)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-03-13 03:23:21+00:00",829481,67999,1551,"PT1M8S","hd","false","Friday",68,5,"V"
"1990","JKBM9y3EuDQ","BANGTANTV","Rap Monster '각성 (覺醒)' MV","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-03-12 15:00:09+00:00",5066253,361906,14238,"PT2M41S","hd","true","Thursday",161,5,"RM"
"1991","PX5dlXLxPSI","BANGTANTV","[BANGTAN BOMB] BTS Jenga championship thanks to Twitter","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-03-07 04:31:49+00:00",7149457,279542,6339,"PT10M33S","hd","false","Saturday",633,5,"Other"
"1992","CB2ESOlX83M","BANGTANTV","[BANGTAN BOMB] j-hope's RoboCop Jimin - BTS (방탄소년단)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-03-06 05:23:33+00:00",545073,36643,1122,"PT2M40S","hd","false","Friday",160,5,"Group"
"1993","5gEqOtODMH4","BANGTANTV","[BANGTAN BOMB] UP DOWN UP UP DOWN (by EXID)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-03-02 11:56:30+00:00",10883652,605042,10833,"PT1M21S","hd","false","Monday",81,5,"Other"
"1994","UJyLFHcz3QA","BANGTANTV","[BANGTAN BOMB] Boys over Flowers - BTS (방탄소년단)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-02-18 11:09:31+00:00",2707065,375848,6400,"PT51S","hd","false","Wednesday",51,5,"Other"
"1995","Cjp3pAlcooE","BANGTANTV","[BANGTAN BOMB] Let's dry hair ~ lalalalalala~ - BTS (방탄소년단)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-02-18 05:49:11+00:00",667966,60964,1269,"PT15S","hd","false","Wednesday",15,5,"Other"
"1996","xWbGvuA50ps","BANGTANTV","[BANGTAN BOMB] Touch my body~ body~  j-hope likes this song! - BTS (방탄소년단)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-02-18 03:18:56+00:00",850464,62901,1357,"PT36S","hd","false","Wednesday",36,5,"J-Hope"
"1997","7bbCk_qDAaE","BANGTANTV","2015 BTS LIVE TRILOGY EPISODE I. BTS BEGINS teaser","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-02-16 15:00:06+00:00",379084,25206,1150,"PT31S","hd","false","Monday",31,5,"Other"
"1998","30OTTR5quIY","BANGTANTV","[BANGTAN BOMB] j-hope vs 95z - BTS (방탄소년단)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-02-16 12:07:02+00:00",8591645,428187,4639,"PT1M24S","hd","false","Monday",84,5,"J-Hope"
"1999","4Ylq1NiT5Vo","BANGTANTV","2015 BTS LIVE TRILOGY: EPISODE I. BTS BEGINS","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-02-08 15:02:01+00:00",342914,22958,1289,"PT1M15S","hd","false","Sunday",75,5,"Other"
"2000","PSdgzdDMIeE","BANGTANTV","[BANGTAN BOMB] it's tricky is title! BTS, here we go! (by Run–D.M.C.)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-02-07 06:44:53+00:00",28694718,1194764,27048,"PT3M18S","hd","false","Saturday",198,5,"Other"
"2001","WTv2ys9j-b0","BANGTANTV","[BANGTAN BOMB] BTS at the 4th Gaon chart Awards 2015 - BTS (방탄소년단)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-02-02 12:11:57+00:00",515225,29807,1107,"PT2M32S","hd","false","Monday",152,5,"Other"
"2002","_vPOsy12LZE","BANGTANTV","[BANGTAN BOMB] Forest of Dreams(by Kinetic Flow) in Beijing","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-01-30 04:58:55+00:00",3650512,311331,5730,"PT3M2S","hd","false","Friday",182,5,"Other"
"2003","1mxAVP6BT-4","BANGTANTV","150105 뷔","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-01-28 15:59:53+00:00",1490349,339548,11613,"PT2M29S","hd","false","Wednesday",149,5,"V"
"2004","Bbn-R7xGx8I","BANGTANTV","150107 지민","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-01-27 15:30:41+00:00",414105,70175,2285,"PT5M12S","hd","false","Tuesday",312,5,"Jimin"
"2005","4fWfdhTw_BI","BANGTANTV","[BANGTAN BOMB] Jin and Jimin's Push-up time 2 - BTS (방탄소년단)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-01-27 02:33:43+00:00",3006888,266234,4947,"PT4M8S","hd","false","Tuesday",248,5,"Group"
"2006","AJYtPq9lXoo","BANGTANTV","[BANGTAN BOMB] the 29th Golden Disc Awards in Beijing (BTS Self cam.) - BTS (방탄소년단)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-01-27 02:31:50+00:00",494137,37180,950,"PT3M12S","hd","false","Tuesday",192,5,"Other"
"2007","hrNh55lbHvU","BANGTANTV","[BANGTAN BOMB] BTS at the 24th Seoul Music Awards - BTS (방탄소년단)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-01-26 02:19:12+00:00",562859,44000,1390,"PT4M47S","hd","false","Monday",287,5,"Other"
"2008","nO345gv1AwA","BANGTANTV","[BANGTAN BOMB] Jin and Jimin's Push-up time - BTS (방탄소년단)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-01-23 12:09:20+00:00",1525151,72100,2665,"PT1M53S","hd","false","Friday",113,5,"Group"
"2009","qm_Vwbni7Wo","BANGTANTV","[BANGTAN BOMB] always rhythmically! - BTS (방탄소년단)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-01-21 02:35:37+00:00",664202,43322,1111,"PT42S","hd","false","Wednesday",42,5,"Other"
"2010","7jEF7ehSeY8","BANGTANTV","[BANGTAN BOMB] 95z dance time with a Beat app - BTS (방탄소년단)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-01-20 03:04:41+00:00",16446498,844808,12994,"PT3M2S","hd","false","Tuesday",182,5,"Other"
"2011","dJzrZHdwi5I","BANGTANTV","141219 제이홉","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-01-19 13:25:51+00:00",126147,14129,691,"PT7M33S","hd","false","Monday",453,5,"J-Hope"
"2012","wS2Fo8gYBdM","BANGTANTV","[BANGTAN BOMB] follow BTS! 2222 (Jimin Cam)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-01-19 06:32:44+00:00",8795981,361673,4948,"PT1M30S","hd","false","Monday",90,5,"Jimin"
"2013","CYRpvUG0uJ8","BANGTANTV","방탄소년단 Wake-up call service (j-hope ver.) for Official Fanclub A.R.M.Y","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-01-15 09:01:54+00:00",413452,28773,1264,"PT13S","hd","true","Thursday",13,5,"J-Hope"
"2014","ot1NqF6FwT4","BANGTANTV","방탄소년단 NOW:: BTS in Europe & America","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-01-15 03:30:12+00:00",729480,43815,1400,"PT37S","hd","false","Thursday",37,5,"Other"
"2015","z2nqRq96b4A","BANGTANTV","141219 진","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-01-12 16:16:11+00:00",111866,11049,390,"PT3M12S","hd","false","Monday",192,5,"Jin"
"2016","6W1bb7Nnv2Y","BANGTANTV","방탄소년단 What are they doing for?","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-01-11 15:00:03+00:00",486817,28118,1319,"PT50S","hd","false","Sunday",50,5,"Other"
"2017","Q0Z41us9Qws","BANGTANTV","[BANGTAN BOMB] like in a singing room - BTS (방탄소년단)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-01-09 05:23:11+00:00",3196236,250259,4712,"PT2M21S","hd","false","Friday",141,5,"Other"
"2018","j0fw1WEmhns","BANGTANTV","[BANGTAN BOMB] Practicing for Show Music core 'special MC' - BTS (방탄소년단)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-01-08 03:34:39+00:00",792245,70614,1440,"PT1M45S","hd","false","Thursday",105,5,"Other"
"2019","o1sKFDkFTKg","BANGTANTV","[BTS 꿀 FM 06.13] Christmas 2014 special 'Voice Radio' (Eng sub.)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-01-08 03:26:59+00:00",378793,28042,1907,"PT27M25S","hd","true","Thursday",1645,5,"Other"
"2020","na_DKyr84ok","BANGTANTV","141218 지민","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-01-07 15:17:39+00:00",210709,26646,1193,"PT4M21S","hd","false","Wednesday",261,5,"Jimin"
"2021","z238WcoR1-U","BANGTANTV","[BANGTAN BOMB] MAL dance made by j-hope - BTS (방탄소년단)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-01-07 06:01:15+00:00",1732815,159001,2153,"PT43S","hd","false","Wednesday",43,5,"J-Hope"
"2022","AOlAASPykp8","BANGTANTV","[BANGTAN BOMB] Finding Jung Kook by Jimin PD (2) - BTS (방탄소년단)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-01-06 02:26:28+00:00",1057809,66280,1669,"PT4M37S","hd","false","Tuesday",277,5,"Group"
"2023","SyX_d4d3hnI","BANGTANTV","[BANGTAN BOMB] Rap Monster's performance class - BTS (방탄소년단)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-01-05 08:13:11+00:00",1378875,135466,3062,"PT54S","hd","false","Monday",54,5,"RM"
"2024","KlIHKbJ61FU","BANGTANTV","[BANGTAN BOMB] Who are Elders in BTS? lol - BTS (방탄소년단)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2015-01-02 02:44:28+00:00",652304,47859,1152,"PT1M11S","hd","false","Friday",71,5,"Other"
"2025","iQrApUyJf3U","BANGTANTV","[BANGTAN BOMB] 2015.01.01, After countdown event - BTS (방탄소년단)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2014-12-31 16:43:49+00:00",442031,29146,1059,"PT1M47S","hd","false","Wednesday",107,5,"Other"
"2026","JIUdhcdpXfs","BANGTANTV","방탄소년단 2015 New year greeting","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2014-12-31 15:21:05+00:00",189163,17242,530,"PT1M29S","hd","false","Wednesday",89,5,"Other"
"2027","56jN9-cMEBU","BANGTANTV","[BANGTAN BOMB] Someone like you (sung & produced by V)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합', 'Someone Like You', '뷔']","2014-12-30 07:05:49+00:00",15224050,1325852,48862,"PT2M42S","hd","false","Tuesday",162,7,"V"
"2028","9dbHXn5NM3A","BANGTANTV","가요대축제 제이홉 독무 practice ver.","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2014-12-28 10:47:00+00:00",2033910,224542,5663,"PT37S","hd","false","Sunday",37,5,"J-Hope"
"2029","NKYHDUHdINg","BANGTANTV","[BANGTAN BOMB] What Jimin wants to say to j-hope is.... - BTS (방탄소년단)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2014-12-26 02:18:42+00:00",553267,37032,728,"PT33S","hd","false","Friday",33,5,"Group"
"2030","TgBI2nkpZss","BANGTANTV","Christmas Day by Jimin & Jung Kook (Origin. Justin Bieber - Mistletoe)","BTS Official Homepage http://bts.ibighit.com
BTS Blog http://btsblog.ibighit.com
BTS Facebook https://www.facebook.com/bangtan.official","['HIPHOP', '방탄소년단', 'bangtan', 'BTS', '힙합']","2014-12-24 17:57:43+00:00",3032039,294671,10845,"PT3M15S","hd","false","Wednesday",195,5,"Group"
